,ticker,date,open,high,low,close,volume,source,fetched_at,raw_checksum,Return
10,ITUB3.SA,2025-03-18 00:00:00+00:00,25.338089330945998,25.818178683430077,25.204730304172458,25.293636322021484,716056,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.005929096076522533
11,ITUB3.SA,2025-03-19 00:00:00+00:00,25.400317517525526,25.53367651632936,25.302521267724934,25.4714412689209,564749,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.007005038992122844
12,ITUB3.SA,2025-03-20 00:00:00+00:00,25.409209066075512,25.631474075435634,25.10693005063471,25.311412811279297,682993,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.006302481034233109
13,ITUB3.SA,2025-03-21 00:00:00+00:00,25.311414957204043,25.355867962844837,25.133604681252237,25.27585220336914,896203,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.001405911695650951
14,ITUB3.SA,2025-03-24 00:00:00+00:00,25.30253028869629,25.311420542463914,25.115827973129196,25.30253028869629,383160,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0010549205603959113
15,ITUB3.SA,2025-03-25 00:00:00+00:00,25.329204004564534,25.72927941608125,25.2847509869947,25.391437530517578,474418,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.003507609950474318
16,ITUB3.SA,2025-03-26 00:00:00+00:00,25.4269943559586,25.48033586865143,25.14249580859499,25.169166564941406,653123,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.00879231573417707
17,ITUB3.SA,2025-03-27 00:00:00+00:00,25.17806053161621,25.240294047900182,25.03581124681603,25.17806053161621,326304,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.00035330512841412216
18,ITUB3.SA,2025-03-28 00:00:00+00:00,25.16917022152843,25.16917022152843,24.81354960557634,24.97357940673828,624489,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.00815455918252444
19,ITUB3.SA,2025-03-31 00:00:00+00:00,24.946901635347253,24.946901635347253,24.502373339298682,24.662403106689453,488323,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.012538499735586055
20,ITUB3.SA,2025-04-01 00:00:00+00:00,24.71369373140946,24.775966869557205,24.535770229883973,24.65142059326172,754372,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.00044541318378103306
21,ITUB3.SA,2025-04-02 00:00:00+00:00,24.73148894629663,24.856035230857742,24.56245959874753,24.820449829101562,552183,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0068333738801966805
22,ITUB3.SA,2025-04-03 00:00:00+00:00,24.678107718304386,25.389805202154523,24.58024918319573,25.1229190826416,854385,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.012112637101227884
23,ITUB3.SA,2025-04-04 00:00:00+00:00,24.90941087717131,25.078440213982216,24.44680767462419,24.562458038330078,683817,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.02256135910296292
24,ITUB3.SA,2025-04-07 00:00:00+00:00,24.375636945298833,24.86492963579686,24.037581766157984,24.473495483398438,452891,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0036284663047176442
25,ITUB3.SA,2025-04-08 00:00:00+00:00,24.553564189702563,24.927204798786185,24.34005527022621,24.491291046142578,763230,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0007268718925963543
26,ITUB3.SA,2025-04-09 00:00:00+00:00,24.455705028257473,25.318638345862848,24.197714799094932,24.91830825805664,750767,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.017285217846218927
27,ITUB3.SA,2025-04-10 00:00:00+00:00,24.918308570283205,25.04285660355338,24.473497161844634,24.740385055541992,413030,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0071658737675466275
28,ITUB3.SA,2025-04-11 00:00:00+00:00,24.962787598763942,25.247467293535447,24.713693302769755,25.04285430908203,388207,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.01215159878342858
29,ITUB3.SA,2025-04-14 00:00:00+00:00,25.30974197885341,25.443185921638765,25.131816721806274,25.38091278076172,321669,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.013408896493703581
30,ITUB3.SA,2025-04-15 00:00:00+00:00,25.256362487266998,25.63000304675921,25.220777089502768,25.57662582397461,383263,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.007681454438495738
31,ITUB3.SA,2025-04-16 00:00:00+00:00,25.443179861237056,25.585519683425606,25.336423683803226,25.49655532836914,371830,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.003135522769483643
32,ITUB3.SA,2025-04-17 00:00:00+00:00,25.460975613905482,25.549938234971474,25.265258546649704,25.505456924438477,338046,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.00034906842952006064
33,ITUB3.SA,2025-04-22 00:00:00+00:00,25.54993951138157,26.065919942983797,25.389806086373532,25.94137191772461,921747,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.016946639298516256
34,ITUB3.SA,2025-04-23 00:00:00+00:00,26.13708652915176,26.510727074235295,25.78123780840249,26.439558029174805,637364,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.019022233246295997
35,ITUB3.SA,2025-04-24 00:00:00+00:00,26.46624879169707,27.026710510253906,26.430663393586375,27.026710510253906,398404,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.021964356296835425
36,ITUB3.SA,2025-04-25 00:00:00+00:00,27.11567311555754,27.685030746372885,26.777616203015544,26.919954299926758,478538,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.003957847998951534
37,ITUB3.SA,2025-04-28 00:00:00+00:00,26.946645520220912,27.213533401489258,26.81320157958674,27.213533401489258,549299,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.01084659393979408
38,ITUB3.SA,2025-04-29 00:00:00+00:00,27.088985034836533,27.47152153017363,27.080089121783697,27.400352478027344,529626,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.00684147638328986
39,ITUB3.SA,2025-04-30 00:00:00+00:00,27.204636986677695,27.66724022191877,27.204636986677695,27.64944839477539,667440,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.009049900740441225
40,ITUB3.SA,2025-05-02 00:00:00+00:00,27.647355440042038,27.94999885559082,26.92635427192693,27.94999885559082,3045401,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.010811380442929954
41,ITUB3.SA,2025-05-05 00:00:00+00:00,27.727467171283173,27.860986940078867,27.424823760986328,27.424823760986328,1562201,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.018968578733043192
42,ITUB3.SA,2025-05-06 00:00:00+00:00,27.36251512377877,27.49603489203157,27.139982176690772,27.371416091918945,558054,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0019493193738290325
43,ITUB3.SA,2025-05-07 00:00:00+00:00,27.380313716401627,27.682957088509404,27.380313716401627,27.58504295349121,268109,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.007774443305999786
44,ITUB3.SA,2025-05-08 00:00:00+00:00,28.101321767037067,28.306052790999264,27.807581055954,27.86098861694336,778371,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.009953749040559495
45,ITUB3.SA,2025-05-09 00:00:00+00:00,28.128023059684114,29.23178151981863,27.96780039586781,29.187274932861328,1250111,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0465053714237658
46,ITUB3.SA,2025-05-12 00:00:00+00:00,29.151669000367605,29.365299216494257,28.52858028709266,28.795618057250977,679182,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.013509599543790054
47,ITUB3.SA,2025-05-13 00:00:00+00:00,28.804519221090516,29.133867263793945,28.804519221090516,29.133867263793945,581950,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.011678096182057661
48,ITUB3.SA,2025-05-14 00:00:00+00:00,29.160570486908895,29.365299739126733,29.018149757384172,29.32079315185547,1262265,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.006395607258573671
49,ITUB3.SA,2025-05-15 00:00:00+00:00,29.31189326266552,29.917178325162723,29.276287641795083,29.72135353088379,1017743,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.013568833357893174
50,ITUB3.SA,2025-05-16 00:00:00+00:00,29.685742199126633,30.059596796575914,29.570026132638272,29.92607879638672,505421,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.00686453922439735
51,ITUB3.SA,2025-05-19 00:00:00+00:00,29.961686529157994,30.5669733376723,29.86377238373852,30.237627029418945,743454,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.010356776184109429
52,ITUB3.SA,2025-05-20 00:00:00+00:00,30.35334759647196,30.35334759647196,29.863776797025523,30.219829559326172,665174,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.000588760150065443
53,ITUB3.SA,2025-05-21 00:00:00+00:00,30.04179213132233,30.095197927568904,29.28518378708451,29.71244239807129,496460,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.016932422791382632
54,ITUB3.SA,2025-05-22 00:00:00+00:00,29.71244793630027,29.756956272234472,29.276286529258112,29.552227020263672,404172,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.005406788553205354
55,ITUB3.SA,2025-05-23 00:00:00+00:00,29.285186345151992,29.694643059822713,28.804516649783096,29.641237258911133,567324,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0030074369466440544
56,ITUB3.SA,2025-05-26 00:00:00+00:00,29.72135120623538,30.148611628395734,29.55222583186643,29.84596824645996,320845,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0068832211610370085
57,ITUB3.SA,2025-05-27 00:00:00+00:00,29.84596745935953,30.397844907190308,29.659040155235754,30.04179573059082,468650,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.006539839495728919
58,ITUB3.SA,2025-05-28 00:00:00+00:00,30.086303712759776,30.113010114308487,29.685746161296645,29.72135353088379,491413,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.010723841517263424
59,ITUB3.SA,2025-05-29 00:00:00+00:00,29.801464542789386,29.863774821299856,29.445415301478135,29.650144577026367,534982,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0023987600202703446
60,ITUB3.SA,2025-05-30 00:00:00+00:00,29.68574871839836,29.801464810299073,29.32079675636906,29.703554153442383,788156,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0017997055608757883
61,ITUB3.SA,2025-06-02 00:00:00+00:00,29.817234355602277,29.835045713167723,29.273970453434156,29.532245635986328,618309,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.005783968331599686
62,ITUB3.SA,2025-06-03 00:00:00+00:00,29.38974451948945,29.53224236278811,29.1938126094168,29.291778564453125,584010,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.008175857204427858
63,ITUB3.SA,2025-06-04 00:00:00+00:00,29.318497686925774,29.558959738402773,29.006788462616562,29.211626052856445,394284,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0027400990513522135
64,ITUB3.SA,2025-06-05 00:00:00+00:00,29.28287870183044,29.309595738926735,28.75742439287194,28.793048858642578,364826,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.014432783592447243
65,ITUB3.SA,2025-06-06 00:00:00+00:00,28.810857780445176,29.00678970115221,28.68617478525457,28.953353881835938,413030,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.005552049214232895
66,ITUB3.SA,2025-06-09 00:00:00+00:00,28.766328161297206,28.917729943713788,28.3299359205708,28.650550842285156,717601,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.010513378566702038
67,ITUB3.SA,2025-06-10 00:00:00+00:00,29.050216605524007,29.167208943535346,28.555246301624248,28.699237823486328,424978,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0016978961572590115
68,ITUB3.SA,2025-06-11 00:00:00+00:00,28.690235990274964,29.059213014889597,28.474249611769174,28.94222068786621,401803,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.008430886723513515
69,ITUB3.SA,2025-06-12 00:00:00+00:00,28.951221952648204,29.25720326734598,28.699237236543944,29.07721519470215,646119,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.004653432022727714
70,ITUB3.SA,2025-06-13 00:00:00+00:00,28.98722022902424,29.005218505859375,28.63624145471375,29.005218505859375,710803,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0024791222106335634
71,ITUB3.SA,2025-06-16 00:00:00+00:00,29.302196419308032,29.698170828107173,29.24819982865345,29.374191284179688,732639,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.012640679058416844
72,ITUB3.SA,2025-06-17 00:00:00+00:00,29.365193751898254,29.527183532714844,29.27519883988788,29.527183532714844,551256,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0051948733989222624
73,ITUB3.SA,2025-06-18 00:00:00+00:00,29.365193962705874,29.527183744685363,29.140208449068272,29.23920249938965,697516,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.009800954525989853
74,ITUB3.SA,2025-06-20 00:00:00+00:00,29.059212674076793,29.23920249938965,28.906222029762255,29.23920249938965,432909,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0
75,ITUB3.SA,2025-06-23 00:00:00+00:00,29.239205927812794,29.239205927812794,28.744235618168503,29.041217803955078,589366,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0067942357317143575
76,ITUB3.SA,2025-06-24 00:00:00+00:00,29.167210382847788,29.761174776837827,28.978221390577552,29.563186645507812,358749,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.01781376841653318
77,ITUB3.SA,2025-06-25 00:00:00+00:00,29.572181870261083,29.608180189739024,29.068212469583926,29.212203979492188,426729,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.011943326428849526
78,ITUB3.SA,2025-06-26 00:00:00+00:00,29.212205001459356,29.338196472034607,28.9962186130426,29.104211807250977,403039,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.003703667114299409
79,ITUB3.SA,2025-06-27 00:00:00+00:00,29.095214672731345,29.167209551160386,28.771233299791415,29.03221893310547,343402,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.002476688370061828
80,ITUB3.SA,2025-06-30 00:00:00+00:00,29.032218226756292,29.689176559448242,28.888226705397802,29.689176559448242,916803,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.02237634280314623
81,ITUB3.SA,2025-07-01 00:00:00+00:00,29.687061949923297,29.975199156620352,29.58801489568057,29.72307777404785,317240,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0011412197250983097
82,ITUB3.SA,2025-07-02 00:00:00+00:00,29.723074136267673,29.912164265579428,29.317883781806596,29.54298973083496,446711,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.006077291950266571
83,ITUB3.SA,2025-07-03 00:00:00+00:00,29.71407524059541,30.335369463890032,29.615028181610743,30.263334274291992,572165,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.024090408251388883
84,ITUB3.SA,2025-07-04 00:00:00+00:00,30.0922545810379,30.443419485298918,30.0922545810379,30.326364517211914,297464,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0020805604554518004
85,ITUB3.SA,2025-07-07 00:00:00+00:00,30.191297563655393,30.326360425857377,29.840129168870533,29.98419952392578,399537,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.011346889882991798
86,ITUB3.SA,2025-07-08 00:00:00+00:00,29.984202413127512,29.984202413127512,29.68706125733155,29.8941593170166,298288,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0030074396332020904
87,ITUB3.SA,2025-07-09 00:00:00+00:00,29.885154725506386,29.903162636765494,29.236846923828125,29.236846923828125,481628,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.022233326022546764
88,ITUB3.SA,2025-07-10 00:00:00+00:00,28.81364556795222,28.831653478405304,28.50750047655014,28.54351806640625,707301,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.023999922353879332
89,ITUB3.SA,2025-07-11 00:00:00+00:00,28.5435171320175,28.61555054042172,28.219362371823784,28.453474044799805,602138,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.0031596087155204675
90,ITUB3.SA,2025-07-14 00:00:00+00:00,28.363430202631406,28.444469332760285,28.03027326532344,28.210357666015625,633553,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.008581060025650948
91,ITUB3.SA,2025-07-15 00:00:00+00:00,28.31841022994462,28.516504319951505,28.111312184746502,28.282394409179688,394902,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0025503017488800062
92,ITUB3.SA,2025-07-16 00:00:00+00:00,28.228370332463758,28.507501802216545,28.20135669657799,28.381441116333008,350818,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.0034959443571269426
93,ITUB3.SA,2025-07-17 00:00:00+00:00,28.30040426982047,28.993731863673727,28.30040426982047,28.75061798095703,719043,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.012923812266565415
94,ITUB3.SA,2025-07-18 00:00:00+00:00,28.696590995285725,28.81364595269366,28.23737335205078,28.23737335205078,564337,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.01801286531589487
95,ITUB3.SA,2025-07-21 00:00:00+00:00,28.237372975004167,28.723602477786915,28.2103593403746,28.54351806640625,712039,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.01078347568449397
96,ITUB3.SA,2025-07-22 00:00:00+00:00,28.63356253289728,28.76862540568734,28.10230969054627,28.14733123779297,648282,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.013977327331097423
97,ITUB3.SA,2025-07-23 00:00:00+00:00,28.147332536313442,28.606550216674805,28.084303074840342,28.606550216674805,447329,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.016183175118177327
98,ITUB3.SA,2025-07-24 00:00:00+00:00,28.5795339718385,28.5795339718385,28.129322057580328,28.156333923339844,309309,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.015863384724502928
99,ITUB3.SA,2025-07-25 00:00:00+00:00,28.15633324482132,28.534513507940634,28.15633324482132,28.327415466308594,363281,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.006057744678365801
100,ITUB3.SA,2025-07-28 00:00:00+00:00,28.318411801753843,28.48949403568292,27.4630077079086,27.733135223388672,725429,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.021202164365585724
101,ITUB3.SA,2025-07-29 00:00:00+00:00,27.868196494958735,28.129320023165047,27.697114281721966,27.89520835876465,366680,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.005827014918166298
102,ITUB3.SA,2025-07-30 00:00:00+00:00,27.904214958306465,28.28239523903423,27.69711690703173,28.13832664489746,494194,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.008677653898374812
103,ITUB3.SA,2025-07-31 00:00:00+00:00,27.96724204457883,28.219361620707758,27.805165553270914,28.210357666015625,341342,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,0.00255661906693045
104,ITUB3.SA,2025-08-01 00:00:00+00:00,28.469514644926996,28.568617524686832,27.98300927702468,28.10013198852539,866642,yfinance,2026-02-27 03:07:12.664500,833cfd8011cb5c487476524e7c562e81dc9191ad127dbedf5015c6365d910330,-0.003914930200366391
