ticker,date,open,high,low,close,volume,source,fetched_at,raw_checksum
PETR4.SA,2026-02-23,37.970001220703125,39.25,37.849998474121094,38.59000015258789,55061500,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-02-24,38.86000061035156,39.65999984741211,38.86000061035156,39.56999969482422,43263600,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-02-25,39.939998626708984,39.970001220703125,39.029998779296875,39.56999969482422,26012300,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-02-26,39.29999923706055,39.79999923706055,38.970001220703125,39.61000061035156,29919100,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-02-27,39.91999816894531,40.27000045776367,39.33000183105469,39.33000183105469,38799000,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-03-02,41.29999923706055,41.529998779296875,40.52000045776367,41.130001068115234,83817000,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-03-03,41.70000076293945,42.0,40.75,40.95000076293945,93893800,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
PETR4.SA,2026-03-04,0.0,0.0,0.0,40.5,0,yahoo,2026-03-05T02:17:39Z,d58055fc9e2fa523f89952ff75c02ee2c198bdb7e43e021a0e9ac0e8be79bffd
